checked_at,Town,field_name,original_url,final_url,status_code,redirected,soft404,validation_status,error,elapsed_ms,checked_at_utc,Field,Original URL,Final URL,Status,Soft404,OK
2026-04-17T17:33:51.186210+00:00,East Haven,employment_page,https://www.easthaven-ct.gov/Jobs.aspx,https://www.easthaven-ct.gov/Jobs.aspx,200,False,False,working,,10057,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.easthaven-ct.gov/Jobs.aspx,https://www.easthaven-ct.gov/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,East Haven,application_form,https://www.easthaven-ct.gov/DocumentCenter/View/657,https://www.easthaven-ct.gov/DocumentCenter/View/657/Standard-Application?bidId=,200,True,False,redirected,,10174,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.easthaven-ct.gov/DocumentCenter/View/657,https://www.easthaven-ct.gov/DocumentCenter/View/657/Standard-Application?bidId=,200,False,True
2026-04-17T17:33:51.186210+00:00,East Lyme,employment_page,https://eltownhall.com/government/departments/human-resources/,,,False,False,broken,"HTTPSConnectionPool(host='eltownhall.com', port=443): Max retries exceeded with url: /government/departments/human-resources/ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1081)')))",9784,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://eltownhall.com/government/departments/human-resources/,,,False,False
2026-04-17T17:33:51.186210+00:00,East Lyme,application_form,https://eltownhall.com/wp-content/uploads/2025/05/Town-of-East-Lyme-Employment-Application.pdf,,,False,False,broken,"HTTPSConnectionPool(host='eltownhall.com', port=443): Max retries exceeded with url: /wp-content/uploads/2025/05/Town-of-East-Lyme-Employment-Application.pdf (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1081)')))",9731,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://eltownhall.com/wp-content/uploads/2025/05/Town-of-East-Lyme-Employment-Application.pdf,,,False,False
2026-04-17T17:33:51.186210+00:00,Cromwell,employment_page,https://www.cromwellct.com/human-resources/pages/current-employment-opportunities,https://www.cromwellct.gov/human-resources/pages/current-employment-opportunities,404,True,False,broken,,19737,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.cromwellct.com/human-resources/pages/current-employment-opportunities,https://www.cromwellct.gov/human-resources/pages/current-employment-opportunities,404,False,False
2026-04-17T17:33:51.186210+00:00,East Windsor,employment_page,https://www.eastwindsor-ct.gov/employment-opportunities,https://www.eastwindsor-ct.gov/employment-opportunities,403,False,False,uncertain,,9560,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.eastwindsor-ct.gov/employment-opportunities,https://www.eastwindsor-ct.gov/employment-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Cromwell,application_form,https://www.cromwellct.com/human-resources/files/town-cromwell-application-0,https://www.cromwellct.gov/human-resources/files/town-cromwell-application-0,404,True,False,broken,,19691,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.cromwellct.com/human-resources/files/town-cromwell-application-0,https://www.cromwellct.gov/human-resources/files/town-cromwell-application-0,404,False,False
2026-04-17T17:33:51.186210+00:00,Easton,employment_page,https://www.eastonct.gov/home/pages/job-postings-all-job-postings-for-the-town-of-easton,https://www.eastonct.gov/home/pages/job-postings-all-job-postings-for-the-town-of-easton,403,False,False,uncertain,,9617,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.eastonct.gov/home/pages/job-postings-all-job-postings-for-the-town-of-easton,https://www.eastonct.gov/home/pages/job-postings-all-job-postings-for-the-town-of-easton,403,False,False
2026-04-17T17:33:51.186210+00:00,Ellington,application_form,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=70dba418-861c-42ec-bf66-a276b06c75cc&ccId=19000101_000003&lang=en_US&$top=6&jwId=SYS:JW:001&joinTC=joinTC&jwId=SYS:JW:001,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=70dba418-861c-42ec-bf66-a276b06c75cc&ccId=19000101_000003&lang=en_US&$top=6&jwId=SYS:JW:001&joinTC=joinTC&jwId=SYS:JW:001,200,False,False,working,,8019,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=70dba418-861c-42ec-bf66-a276b06c75cc&ccId=19000101_000003&lang=en_US&$top=6&jwId=SYS:JW:001&joinTC=joinTC&jwId=SYS:JW:001,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=70dba418-861c-42ec-bf66-a276b06c75cc&ccId=19000101_000003&lang=en_US&$top=6&jwId=SYS:JW:001&joinTC=joinTC&jwId=SYS:JW:001,200,False,True
2026-04-17T17:33:51.186210+00:00,East Windsor,application_form,https://www.eastwindsor-ct.gov/employment-opportunities/files/town-east-windsor-employment-application,https://www.eastwindsor-ct.gov/employment-opportunities/files/town-east-windsor-employment-application,403,False,False,uncertain,,10981,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.eastwindsor-ct.gov/employment-opportunities/files/town-east-windsor-employment-application,https://www.eastwindsor-ct.gov/employment-opportunities/files/town-east-windsor-employment-application,403,False,False
2026-04-17T17:33:51.186210+00:00,Easton,application_form,https://www.eastonct.gov/sites/g/files/vyhlif3071/f/u236/easton_employment_application.pdf,https://www.eastonct.gov/sites/g/files/vyhlif3071/f/u236/easton_employment_application.pdf,200,False,False,working,,8955,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.eastonct.gov/sites/g/files/vyhlif3071/f/u236/easton_employment_application.pdf,https://www.eastonct.gov/sites/g/files/vyhlif3071/f/u236/easton_employment_application.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Essex,employment_page,https://www.essexct.gov/354/Employment-Opportunities,https://www.essexct.gov/354/Employment-Opportunities,200,False,False,working,,8434,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.essexct.gov/354/Employment-Opportunities,https://www.essexct.gov/354/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Essex,application_form,https://www.essexct.gov/DocumentCenter/View/873/Application-for-Employment---FillablePDF,https://www.essexct.gov/DocumentCenter/View/873/Application-for-Employment---FillablePDF,200,False,False,working,,8225,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.essexct.gov/DocumentCenter/View/873/Application-for-Employment---FillablePDF,https://www.essexct.gov/DocumentCenter/View/873/Application-for-Employment---FillablePDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Fairfield,employment_page,https://www.governmentjobs.com/careers/fairfieldct,https://www.governmentjobs.com/careers/fairfieldct,200,False,False,working,,8071,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/fairfieldct,https://www.governmentjobs.com/careers/fairfieldct,200,False,True
2026-04-17T17:33:51.186210+00:00,Enfield,employment_page,https://enfield.munisselfservice.com/employmentopportunities/default.aspx,https://enfield.munisselfservice.com/employmentopportunities/default.aspx,200,False,False,working,,9069,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://enfield.munisselfservice.com/employmentopportunities/default.aspx,https://enfield.munisselfservice.com/employmentopportunities/default.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Farmington,employment_page,https://www.farmington-ct.org/about-farmington/employment,https://www.farmington-ct.org/about-farmington/employment,403,False,False,uncertain,,7136,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.farmington-ct.org/about-farmington/employment,https://www.farmington-ct.org/about-farmington/employment,403,False,False
2026-04-17T17:33:51.186210+00:00,Ellington,employment_page,https://www.ellington-ct.gov/departments-and-services/human-resources/job-opportunities,https://www.ellington-ct.gov/departments-and-services/human-resources/job-opportunities,200,False,False,working,,10285,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.ellington-ct.gov/departments-and-services/human-resources/job-opportunities,https://www.ellington-ct.gov/departments-and-services/human-resources/job-opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Franklin,employment_page,https://www.franklinct.gov/home/pages/job-openings,https://www.franklinct.gov/home/pages/job-openings,404,False,False,broken,,7253,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.franklinct.gov/home/pages/job-openings,https://www.franklinct.gov/home/pages/job-openings,404,False,False
2026-04-17T17:33:51.186210+00:00,Goshen,employment_page,https://www.goshenct.gov/job-opportunities,https://www.goshenct.gov/job-opportunities,403,False,False,uncertain,,6777,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.goshenct.gov/job-opportunities,https://www.goshenct.gov/job-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Glastonbury,employment_page,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=D8B0164E5A6DABD9CC58F3275F055828,,,False,False,broken,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",10342,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=D8B0164E5A6DABD9CC58F3275F055828,,,False,False
2026-04-17T17:33:51.186210+00:00,Goshen,application_form,https://www.goshenct.gov/sites/g/files/vyhlif626/f/uploads/jobappfill.docx,https://www.goshenct.gov/sites/g/files/vyhlif626/f/uploads/jobappfill.docx,200,False,False,working,,10181,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.goshenct.gov/sites/g/files/vyhlif626/f/uploads/jobappfill.docx,https://www.goshenct.gov/sites/g/files/vyhlif626/f/uploads/jobappfill.docx,200,False,True
2026-04-17T17:33:51.186210+00:00,Greenwich,employment_page,https://www.governmentjobs.com/careers/greenwichct,https://www.governmentjobs.com/careers/greenwichct,200,False,False,working,,10594,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/greenwichct,https://www.governmentjobs.com/careers/greenwichct,200,False,True
2026-04-17T17:33:51.186210+00:00,Griswold,employment_page,https://www.griswold-ct.org/how_do_i/apply_for_obtain/employment_opportunities.php,https://www.griswold-ct.org/how_do_i/apply_for_obtain/employment_opportunities.php,200,False,False,working,,10473,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.griswold-ct.org/how_do_i/apply_for_obtain/employment_opportunities.php,https://www.griswold-ct.org/how_do_i/apply_for_obtain/employment_opportunities.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Groton,employment_page,https://www.irecruit-us.com/index.php?OrgID=I20101202,https://www.irecruit-us.com/index.php?OrgID=I20101202,200,False,False,working,,10699,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.irecruit-us.com/index.php?OrgID=I20101202,https://www.irecruit-us.com/index.php?OrgID=I20101202,200,False,True
2026-04-17T17:33:51.186210+00:00,Granby,employment_page,https://ct-granby.civicplus.com/Jobs.aspx,https://ct-granby.civicplus.com/Jobs.aspx,200,False,False,working,,11898,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://ct-granby.civicplus.com/Jobs.aspx,https://ct-granby.civicplus.com/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Guilford,employment_page,https://www.guilfordct.gov/town_departments/human_resources/job_listings.php,https://www.guilfordct.gov/town_departments/human_resources/job_listings.php,200,False,False,working,,10319,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.guilfordct.gov/town_departments/human_resources/job_listings.php,https://www.guilfordct.gov/town_departments/human_resources/job_listings.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Haddam,application_form,https://www.haddam.org/DocumentCenter/View/627/Employment-Application-PDF,https://www.haddam.org/DocumentCenter/View/627/Employment-Application-PDF,200,False,False,working,,9432,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.haddam.org/DocumentCenter/View/627/Employment-Application-PDF,https://www.haddam.org/DocumentCenter/View/627/Employment-Application-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Hartford,employment_page,https://www.governmentjobs.com/careers/hartfordct,https://www.governmentjobs.com/careers/hartfordct,200,False,False,working,,9352,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/hartfordct,https://www.governmentjobs.com/careers/hartfordct,200,False,True
2026-04-17T17:33:51.186210+00:00,Hampton,employment_page,https://www.hamptonct.org/help_wanted.htm,https://www.hamptonct.org/help_wanted.htm,200,False,False,working,,9627,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.hamptonct.org/help_wanted.htm,https://www.hamptonct.org/help_wanted.htm,200,False,True
2026-04-17T17:33:51.186210+00:00,Hamden,employment_page,https://www.hamden.com/Jobs.aspx,https://www.hamden.com/Jobs.aspx,200,False,False,working,,10423,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.hamden.com/Jobs.aspx,https://www.hamden.com/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Harwinton,employment_page,https://www.harwinton.gov/820/Employment,https://www.harwinton.gov/820/Employment,200,False,False,working,,9592,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.harwinton.gov/820/Employment,https://www.harwinton.gov/820/Employment,200,False,True
2026-04-17T17:33:51.186210+00:00,Hebron,application_form,https://hebronct.com/uploads/2019/02/Hebron-Employment-Application-APPROVED-VERSION-WEB-and-DEPARTMENTS.pdf,https://hebronct.com/uploads/2019/02/Hebron-Employment-Application-APPROVED-VERSION-WEB-and-DEPARTMENTS.pdf,200,False,False,working,,9125,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://hebronct.com/uploads/2019/02/Hebron-Employment-Application-APPROVED-VERSION-WEB-and-DEPARTMENTS.pdf,https://hebronct.com/uploads/2019/02/Hebron-Employment-Application-APPROVED-VERSION-WEB-and-DEPARTMENTS.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Hamden,application_form,https://www.hamden.com/DocumentCenter/View/1626/Hamden-Job-Application---April-2019---PDF,https://www.hamden.com/DocumentCenter/View/1626/Hamden-Job-Application---April-2019---PDF,200,False,False,working,,10165,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.hamden.com/DocumentCenter/View/1626/Hamden-Job-Application---April-2019---PDF,https://www.hamden.com/DocumentCenter/View/1626/Hamden-Job-Application---April-2019---PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Harwinton,application_form,https://www.harwinton.gov/DocumentCenter/View/702/Municipal-Employment-Application-PDF,https://www.harwinton.gov/DocumentCenter/View/702/Municipal-Employment-Application-PDF,200,False,False,working,,9569,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.harwinton.gov/DocumentCenter/View/702/Municipal-Employment-Application-PDF,https://www.harwinton.gov/DocumentCenter/View/702/Municipal-Employment-Application-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Hebron,employment_page,https://hebronct.com/contact-us/employment/,https://hebronct.com/contact-us/employment/,200,False,False,working,,10575,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://hebronct.com/contact-us/employment/,https://hebronct.com/contact-us/employment/,200,False,True
2026-04-17T17:33:51.186210+00:00,Kent,employment_page,https://www.townofkentct.gov/home/pages/employment-opportunities,https://www.townofkentct.gov/home/pages/employment-opportunities,403,False,False,uncertain,,9947,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.townofkentct.gov/home/pages/employment-opportunities,https://www.townofkentct.gov/home/pages/employment-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Killingly,employment_page,https://www.killinglyct.gov/employment_opportunites/index.php,https://www.killinglyct.gov/employment_opportunites/index.php,200,False,False,working,,10613,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.killinglyct.gov/employment_opportunites/index.php,https://www.killinglyct.gov/employment_opportunites/index.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Killingworth,employment_page,https://townofkillingworth.com/employment-opportunities/,https://townofkillingworth.com/employment-opportunities/,200,False,False,working,,10251,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://townofkillingworth.com/employment-opportunities/,https://townofkillingworth.com/employment-opportunities/,200,False,True
2026-04-17T17:33:51.186210+00:00,Guilford,application_form,https://www.guilfordct.gov/Document_Center/Department/Human%20Resources/Employment-Application-2-8.1.2018V6.pdf,https://cms5.revize.com/revize/guilfordct/Document_Center/Department/Human%20Resources/Employment-Application-2-8.1.2018V6.pdf,200,True,False,redirected,,18050,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.guilfordct.gov/Document_Center/Department/Human%20Resources/Employment-Application-2-8.1.2018V6.pdf,https://cms5.revize.com/revize/guilfordct/Document_Center/Department/Human%20Resources/Employment-Application-2-8.1.2018V6.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Killingworth,application_form,https://townofkillingworth.com/wp-content/uploads/2025/02/Employment-application-Town-of-Killingworth.pdf,https://townofkillingworth.com/wp-content/uploads/2025/02/Employment-application-Town-of-Killingworth.pdf,200,False,False,working,,10280,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://townofkillingworth.com/wp-content/uploads/2025/02/Employment-application-Town-of-Killingworth.pdf,https://townofkillingworth.com/wp-content/uploads/2025/02/Employment-application-Town-of-Killingworth.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Litchfield,employment_page,https://www.townoflitchfieldct.gov/job-openings,https://www.townoflitchfieldct.gov/job-openings,200,False,False,working,,9415,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.townoflitchfieldct.gov/job-openings,https://www.townoflitchfieldct.gov/job-openings,200,False,True
2026-04-17T17:33:51.186210+00:00,Griswold,application_form,https://www.griswold-ct.org/employment%20app%20rev%202021%20non%20fillable.pdf?t=202510021326250,https://cms8.revize.com/revize/griswoldct/employment%20app%20rev%202021%20non%20fillable.pdf?t=202510021326250&t=202510021326250,200,True,False,redirected,,22289,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.griswold-ct.org/employment%20app%20rev%202021%20non%20fillable.pdf?t=202510021326250,https://cms8.revize.com/revize/griswoldct/employment%20app%20rev%202021%20non%20fillable.pdf?t=202510021326250&t=202510021326250,200,False,True
2026-04-17T17:33:51.186210+00:00,Lyme,employment_page,https://townlyme.org/help-wanted/,https://townlyme.org/help-wanted/,200,False,False,working,,9816,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://townlyme.org/help-wanted/,https://townlyme.org/help-wanted/,200,False,True
2026-04-17T17:33:51.186210+00:00,Lebanon,employment_page,https://www.lebanonct.gov/home/pages/employment-opportunities,https://www.lebanonct.gov/home/pages/employment-opportunities,403,False,False,uncertain,,12107,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.lebanonct.gov/home/pages/employment-opportunities,https://www.lebanonct.gov/home/pages/employment-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Lebanon,application_form,https://www.lebanonct.gov/sites/g/files/vyhlif4596/f/pages/employment_application_2023.pdf,https://www.lebanonct.gov/sites/g/files/vyhlif4596/f/pages/employment_application_2023.pdf,200,False,False,working,,11788,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.lebanonct.gov/sites/g/files/vyhlif4596/f/pages/employment_application_2023.pdf,https://www.lebanonct.gov/sites/g/files/vyhlif4596/f/pages/employment_application_2023.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Ledyard,application_form,https://www.ledyardct.org/DocumentCenter/View/217/Application-for-Employment,https://www.ledyardct.org/DocumentCenter/View/217/Application-for-Employment,200,False,False,working,,11574,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.ledyardct.org/DocumentCenter/View/217/Application-for-Employment,https://www.ledyardct.org/DocumentCenter/View/217/Application-for-Employment,200,False,True
2026-04-17T17:33:51.186210+00:00,Litchfield,application_form,https://cdn.prod.website-files.com/60217b2eafae3927ca1ca259/68d197e80f9bc98926ae2fdc_Town%2520of%2520Litchfield%2520Employment%2520Application%2520%25282%2529.pdf,https://cdn.prod.website-files.com/60217b2eafae3927ca1ca259/68d197e80f9bc98926ae2fdc_Town%2520of%2520Litchfield%2520Employment%2520Application%2520%25282%2529.pdf,200,False,False,working,,10448,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://cdn.prod.website-files.com/60217b2eafae3927ca1ca259/68d197e80f9bc98926ae2fdc_Town%2520of%2520Litchfield%2520Employment%2520Application%2520%25282%2529.pdf,https://cdn.prod.website-files.com/60217b2eafae3927ca1ca259/68d197e80f9bc98926ae2fdc_Town%2520of%2520Litchfield%2520Employment%2520Application%2520%25282%2529.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Manchester,employment_page,https://www.manchesterct.gov/Government/Departments/Human-Resources/Employment-Opportunities-with-the-Town-of-Manchester,https://www.manchesterct.gov/Government/Departments/Human-Resources/Employment-Opportunities-with-the-Town-of-Manchester,200,False,False,working,,10161,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.manchesterct.gov/Government/Departments/Human-Resources/Employment-Opportunities-with-the-Town-of-Manchester,https://www.manchesterct.gov/Government/Departments/Human-Resources/Employment-Opportunities-with-the-Town-of-Manchester,200,False,True
2026-04-17T17:33:51.186210+00:00,Ledyard,employment_page,https://www.ledyardct.org/87/Job-Opportunities,https://www.ledyardct.org/87/Job-Opportunities,200,False,False,working,,11961,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.ledyardct.org/87/Job-Opportunities,https://www.ledyardct.org/87/Job-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Madison,employment_page,https://www.madisonct.org/jobs.aspx,https://www.madisonct.org/jobs.aspx,200,False,False,working,,10432,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.madisonct.org/jobs.aspx,https://www.madisonct.org/jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Groton,application_form,https://www.groton-ct.gov/document_center/Departments/Human%20Resource/Employment%20application%202021.pdf,https://cms9files.revize.com/grotonct/document_center/Departments/Human%20Resource/Employment%20application%202021.pdf,200,True,False,redirected,,23051,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.groton-ct.gov/document_center/Departments/Human%20Resource/Employment%20application%202021.pdf,https://cms9files.revize.com/grotonct/document_center/Departments/Human%20Resource/Employment%20application%202021.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Madison,application_form,https://madisonct.org/FormCenter/Job-Applications-5/Employment-Application-54,https://madisonct.org/FormCenter/Job-Applications-5/Employment-Application-54,200,False,False,working,,10710,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://madisonct.org/FormCenter/Job-Applications-5/Employment-Application-54,https://madisonct.org/FormCenter/Job-Applications-5/Employment-Application-54,200,False,True
2026-04-17T17:33:51.186210+00:00,Manchester,application_form,https://jobs.keldair.com/manchesterct,https://jobs.keldair.com/manchesterct,200,False,False,working,,9443,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://jobs.keldair.com/manchesterct,https://jobs.keldair.com/manchesterct,200,False,True
2026-04-17T17:33:51.186210+00:00,Mansfield,employment_page,https://www.applitrack.com/mansfieldct/onlineapp/jobpostings/view.asp?internaltransferform.Url=,https://www.applitrack.com/mansfieldct/onlineapp/jobpostings/view.asp?internaltransferform.Url=,200,False,False,working,,9504,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.applitrack.com/mansfieldct/onlineapp/jobpostings/view.asp?internaltransferform.Url=,https://www.applitrack.com/mansfieldct/onlineapp/jobpostings/view.asp?internaltransferform.Url=,200,False,True
2026-04-17T17:33:51.186210+00:00,Lisbon,employment_page,https://www.lisbonct.gov/jobs.aspx,https://www.lisbonct.gov/jobs.aspx,200,False,False,working,,12643,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.lisbonct.gov/jobs.aspx,https://www.lisbonct.gov/jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Lisbon,application_form,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,200,False,False,working,,12065,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,https://www.lisbonct.gov/DocumentCenter/View/547/Application-for-Employment-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Meriden,employment_page,https://www.meridenct.gov/government/departments/human-resources/careers/,https://www.meridenct.gov/government/departments/human-resources/careers/,200,False,False,working,,8007,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.meridenct.gov/government/departments/human-resources/careers/,https://www.meridenct.gov/government/departments/human-resources/careers/,200,False,True
2026-04-17T17:33:51.186210+00:00,Marlborough,employment_page,https://www.marlboroughct.net/government/open_positions.php,https://www.marlboroughct.net/government/open_positions.php,200,False,False,working,,10814,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.marlboroughct.net/government/open_positions.php,https://www.marlboroughct.net/government/open_positions.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Meriden,application_form,https://www.meridenct.gov/Customer-Content/www/CMS/files/Employment_Application_fillable_.pdf,https://www.meridenct.gov/Customer-Content/www/CMS/files/Employment_Application_fillable_.pdf,200,False,False,working,,10497,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.meridenct.gov/Customer-Content/www/CMS/files/Employment_Application_fillable_.pdf,https://www.meridenct.gov/Customer-Content/www/CMS/files/Employment_Application_fillable_.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Middlebury,employment_page,https://www.middlebury-ct.org/employment,https://www.middlebury-ct.org/employment,403,False,False,uncertain,,9299,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.middlebury-ct.org/employment,https://www.middlebury-ct.org/employment,403,False,False
2026-04-17T17:33:51.186210+00:00,Middlefield,employment_page,https://www.middlefieldct.org/Jobs.aspx,https://www.middlefieldct.org/Jobs.aspx,200,False,False,working,,10108,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.middlefieldct.org/Jobs.aspx,https://www.middlefieldct.org/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Montville,employment_page,https://www.townofmontville.org/careers/,https://www.townofmontville.org/careers/,200,False,False,working,,9640,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.townofmontville.org/careers/,https://www.townofmontville.org/careers/,200,False,True
2026-04-17T17:33:51.186210+00:00,Morris,employment_page,https://www.morrisct.gov/job-openings,https://www.morrisct.gov/job-openings,200,False,False,working,,10054,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.morrisct.gov/job-openings,https://www.morrisct.gov/job-openings,200,False,True
2026-04-17T17:33:51.186210+00:00,Newington,employment_page,https://www.newingtonct.gov/1179/Employment-Opportunities,https://www.newingtonct.gov/1179/Employment-Opportunities,200,False,False,working,,9991,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.newingtonct.gov/1179/Employment-Opportunities,https://www.newingtonct.gov/1179/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Monroe,employment_page,https://www.monroect.gov/p/available-positions,https://www.monroect.gov/p/available-positions,200,False,False,working,,10917,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.monroect.gov/p/available-positions,https://www.monroect.gov/p/available-positions,200,False,True
2026-04-17T17:33:51.186210+00:00,Monroe,application_form,https://www.monroect.gov/p/application-for-employment,https://www.monroect.gov/p/application-for-employment,200,False,False,working,,10719,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.monroect.gov/p/application-for-employment,https://www.monroect.gov/p/application-for-employment,200,False,True
2026-04-17T17:33:51.186210+00:00,Middletown,employment_page,https://www.governmentjobs.com/careers/middletownct,https://www.governmentjobs.com/careers/middletownct,200,False,False,working,,11081,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/middletownct,https://www.governmentjobs.com/careers/middletownct,200,False,True
